Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Date""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:21:06,18-01-2024 22:21:06,0.383s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Day""), ""Day"")",Chrome 120.0.0.0,,,18-01-2024 22:21:06,18-01-2024 22:21:06,0.394s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Day""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:21:06,18-01-2024 22:21:07,0.371s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_GoogleCPC""), ""Google/CPC"")",Chrome 120.0.0.0,,,18-01-2024 22:21:07,18-01-2024 22:21:07,0.410s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/th_GoogleCPC""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:21:07,18-01-2024 22:21:08,0.399s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Others""), ""Others"")",Chrome 120.0.0.0,,,18-01-2024 22:21:08,18-01-2024 22:21:08,0.429s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Others""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:21:08,18-01-2024 22:21:08,0.377s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Grand Total""), ""Grand Total"")",Chrome 120.0.0.0,,,18-01-2024 22:21:08,18-01-2024 22:21:09,0.456s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Grand Total""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:21:09,18-01-2024 22:21:09,0.375s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_ascending_decending_table2,Chrome 120.0.0.0,,,18-01-2024 22:21:09,18-01-2024 22:21:17,7.717s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_c508c6""))",Chrome 120.0.0.0,,,18-01-2024 22:21:09,18-01-2024 22:21:10,0.456s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-26""))",Chrome 120.0.0.0,,,18-01-2024 22:21:10,18-01-2024 22:21:10,0.533s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-26_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:10,18-01-2024 22:21:11,0.623s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_8a7df0""))",Chrome 120.0.0.0,,,18-01-2024 22:21:11,18-01-2024 22:21:11,0.400s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-27""))",Chrome 120.0.0.0,,,18-01-2024 22:21:11,18-01-2024 22:21:12,0.551s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_1b4cce_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:12,18-01-2024 22:21:13,0.534s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6""))",Chrome 120.0.0.0,,,18-01-2024 22:21:13,18-01-2024 22:21:13,0.429s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6""))",Chrome 120.0.0.0,,,18-01-2024 22:21:13,18-01-2024 22:21:13,0.516s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:13,18-01-2024 22:21:14,0.519s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:14,18-01-2024 22:21:14,0.449s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29""))",Chrome 120.0.0.0,,,18-01-2024 22:21:14,18-01-2024 22:21:15,0.546s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29_1_2""))",Chrome 120.0.0.0,,,18-01-2024 22:21:15,18-01-2024 22:21:16,0.532s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-30_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:16,18-01-2024 22:21:16,0.451s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_659679""))",Chrome 120.0.0.0,,,18-01-2024 22:21:16,18-01-2024 22:21:16,0.495s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_659679_1""))",Chrome 120.0.0.0,,,18-01-2024 22:21:16,18-01-2024 22:21:17,0.527s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_items_dropdown_table2,Chrome 120.0.0.0,,,18-01-2024 22:21:17,18-01-2024 22:24:59,3m - 42.093s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_Items per page""), ""Items per page:"")",Chrome 120.0.0.0,,,18-01-2024 22:21:17,18-01-2024 22:21:18,0.410s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 22:21:18,18-01-2024 22:21:49,31.609s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 22:21:49,18-01-2024 22:22:21,31.516s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_10""))",Chrome 120.0.0.0,,,18-01-2024 22:22:21,18-01-2024 22:22:53,31.778s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 22:22:53,18-01-2024 22:23:24,31.557s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_20""))",Chrome 120.0.0.0,,,18-01-2024 22:23:24,18-01-2024 22:23:56,31.728s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 22:23:56,18-01-2024 22:24:27,31.681s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_30""))",Chrome 120.0.0.0,,,18-01-2024 22:24:27,18-01-2024 22:24:59,31.676s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_table3,Chrome 120.0.0.0,,,18-01-2024 22:24:59,18-01-2024 22:25:05,5.843s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/h2_Project By Campaign Source""), ""Project By Campaign Source"")",Chrome 120.0.0.0,,,18-01-2024 22:24:59,18-01-2024 22:25:00,0.466s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/h2_Project By Campaign Source""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:00,18-01-2024 22:25:00,0.356s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Date""), ""Date"")",Chrome 120.0.0.0,,,18-01-2024 22:25:00,18-01-2024 22:25:01,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Date""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:01,18-01-2024 22:25:01,0.376s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Day""), ""Day"")",Chrome 120.0.0.0,,,18-01-2024 22:25:01,18-01-2024 22:25:01,0.443s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Day""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:01,18-01-2024 22:25:02,0.341s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Email""), ""Email"")",Chrome 120.0.0.0,,,18-01-2024 22:25:02,18-01-2024 22:25:02,0.421s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Email""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:02,18-01-2024 22:25:03,0.381s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Search 50 OFF""), ""Search 50% OFF"")",Chrome 120.0.0.0,,,18-01-2024 22:25:03,18-01-2024 22:25:03,0.444s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Search 50 OFF""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:03,18-01-2024 22:25:03,0.368s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_WIZ_Moonlyte_Buyer_Freelancer_Google_Se_df922d""), ""WIZ_Moonlyte_Buyer_Freelancer_Google_Search_Ads_Jan_2023"")",Chrome 120.0.0.0,,,18-01-2024 22:25:03,18-01-2024 22:25:04,0.435s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_WIZ_Moonlyte_Buyer_Freelancer_Google_Se_df922d""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:04,18-01-2024 22:25:04,0.395s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Grand Total""), ""Grand Total"")",Chrome 120.0.0.0,,,18-01-2024 22:25:04,18-01-2024 22:25:05,0.449s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Grand Total""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:25:05,18-01-2024 22:25:05,0.396s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_ascending_decending_table3,Chrome 120.0.0.0,,,18-01-2024 22:25:05,18-01-2024 22:25:13,8.024s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:05,18-01-2024 22:25:06,0.412s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-19_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:06,18-01-2024 22:25:06,0.452s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_506a70""))",Chrome 120.0.0.0,,,18-01-2024 22:25:06,18-01-2024 22:25:07,0.444s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-21_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:07,18-01-2024 22:25:07,0.403s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:07,18-01-2024 22:25:07,0.429s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-23_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:07,18-01-2024 22:25:08,0.423s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18""))",Chrome 120.0.0.0,,,18-01-2024 22:25:08,18-01-2024 22:25:08,0.454s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18_1_2""))",Chrome 120.0.0.0,,,18-01-2024 22:25:08,18-01-2024 22:25:09,0.616s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-19""))",Chrome 120.0.0.0,,,18-01-2024 22:25:09,18-01-2024 22:25:09,0.572s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_c2f568""))",Chrome 120.0.0.0,,,18-01-2024 22:25:09,18-01-2024 22:25:10,0.489s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-20""))",Chrome 120.0.0.0,,,18-01-2024 22:25:10,18-01-2024 22:25:10,0.506s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-20_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:10,18-01-2024 22:25:11,0.541s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22""))",Chrome 120.0.0.0,,,18-01-2024 22:25:11,18-01-2024 22:25:12,0.576s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22_1_2""))",Chrome 120.0.0.0,,,18-01-2024 22:25:12,18-01-2024 22:25:12,0.564s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_23569a""))",Chrome 120.0.0.0,,,18-01-2024 22:25:12,18-01-2024 22:25:13,0.515s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_23569a_1""))",Chrome 120.0.0.0,,,18-01-2024 22:25:13,18-01-2024 22:25:13,0.455s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_csc_items_dropdown_table3,Chrome 120.0.0.0,,,18-01-2024 22:25:13,18-01-2024 22:30:35,5m - 22.170s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Items_per_page""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 22:25:13,18-01-2024 22:30:30,5m - 16.699s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 22:30:30,18-01-2024 22:30:35,5.308s,PASSED
,,,,,,,
Test Cases/Performance Report/test_weekly_buyer_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 22:30:35,18-01-2024 22:30:43,7.282s,PASSED
"click(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/div_Weekly Buyer CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 22:30:35,18-01-2024 22:30:36,0.563s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/img""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:30:36,18-01-2024 22:30:37,1.038s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 22:30:37,18-01-2024 22:30:37,0.393s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 22:30:37,18-01-2024 22:30:43,5.114s,PASSED
,,,,,,,
Test Cases/Performance Report/test_weekly_seller_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 22:30:43,18-01-2024 22:30:52,9.261s,PASSED
"click(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/div_Weekly Seller CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 22:30:43,18-01-2024 22:30:43,0.534s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/img""), 0)",Chrome 120.0.0.0,,,18-01-2024 22:30:43,18-01-2024 22:30:44,1.038s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 22:30:44,18-01-2024 22:30:45,0.405s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 22:30:45,18-01-2024 22:30:50,5.082s,PASSED
delay(2),Chrome 120.0.0.0,,,18-01-2024 22:30:50,18-01-2024 22:30:52,2.018s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 22:30:52,18-01-2024 22:30:59,7.322s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Zoom/Page_/div_Daily Buyer CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 22:30:52,18-01-2024 22:30:53,0.532s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 22:30:53,18-01-2024 22:30:54,1.392s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 22:30:54,18-01-2024 22:30:59,5.227s,PASSED
