Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Businessline/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:10:21,18-01-2024 10:10:21,0.345s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Businessline_dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:10:21,18-01-2024 10:10:22,1.133s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_select_businessline_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:10:22,18-01-2024 10:11:29,1m - 7.024s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Select_Businessline_Dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:10:22,18-01-2024 10:11:29,1m - 6.950s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_verify_status,Chrome 120.0.0.0,,,18-01-2024 10:11:29,18-01-2024 10:11:35,5.640s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Status/Page_/div_Select Campaign Status""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:11:29,18-01-2024 10:11:30,0.334s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Status/Page_/div_Select Campaign Status""), ""Select Campaign Status"")",Chrome 120.0.0.0,,,18-01-2024 10:11:30,18-01-2024 10:11:30,0.303s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Status/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:11:30,18-01-2024 10:11:30,0.306s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Campaign_status_dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:11:30,18-01-2024 10:11:33,2.564s,PASSED
delay(2),Chrome 120.0.0.0,,,18-01-2024 10:11:33,18-01-2024 10:11:35,2.017s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_select_status_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:11:35,18-01-2024 10:14:20,2m - 44.908s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Select_Status_Dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:11:35,18-01-2024 10:14:20,2m - 44.791s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_verify_name,Chrome 120.0.0.0,,,18-01-2024 10:14:20,18-01-2024 10:14:24,3.786s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Name/Page_/input_text""), """")",Chrome 120.0.0.0,,,18-01-2024 10:14:20,18-01-2024 10:14:20,0.351s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Verify_Name/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:14:20,18-01-2024 10:14:21,0.305s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Campaign_Name_Dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:14:21,18-01-2024 10:14:22,1.008s,PASSED
delay(2),Chrome 120.0.0.0,,,18-01-2024 10:14:22,18-01-2024 10:14:24,2.004s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_select_name_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:14:24,18-01-2024 10:19:43,5m - 19.862s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Select_Name_Dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:14:24,18-01-2024 10:19:43,5m - 19.774s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_table_title,Chrome 120.0.0.0,,,18-01-2024 10:19:43,18-01-2024 10:19:48,4.454s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/h2_Campaign CAC""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:44,18-01-2024 10:19:44,0.309s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/h2_Campaign CAC""), ""Campaign CAC"")",Chrome 120.0.0.0,,,18-01-2024 10:19:44,18-01-2024 10:19:44,0.371s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Date""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:44,18-01-2024 10:19:45,0.398s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Date""), ""Date"")",Chrome 120.0.0.0,,,18-01-2024 10:19:45,18-01-2024 10:19:45,0.342s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign Name""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:45,18-01-2024 10:19:45,0.381s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign Name""), ""Campaign Name"")",Chrome 120.0.0.0,,,18-01-2024 10:19:45,18-01-2024 10:19:46,0.352s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign Spend""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:46,18-01-2024 10:19:46,0.404s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign Spend""), ""Campaign Spend"")",Chrome 120.0.0.0,,,18-01-2024 10:19:46,18-01-2024 10:19:46,0.326s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_No Conversion""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:46,18-01-2024 10:19:47,0.362s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_No Conversion""), ""No Conversion"")",Chrome 120.0.0.0,,,18-01-2024 10:19:47,18-01-2024 10:19:47,0.360s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign CAC""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:19:47,18-01-2024 10:19:48,0.397s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_CAC_Table_Title/Page_/div_Campaign CAC""), ""Campaign CAC"")",Chrome 120.0.0.0,,,18-01-2024 10:19:48,18-01-2024 10:19:48,0.347s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_ascending_decending,Chrome 120.0.0.0,,,18-01-2024 10:19:48,18-01-2024 10:19:56,7.648s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-12""))",Chrome 120.0.0.0,,,18-01-2024 10:19:48,18-01-2024 10:19:48,0.271s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_918987""))",Chrome 120.0.0.0,,,18-01-2024 10:19:48,18-01-2024 10:19:49,0.391s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-14_1""))",Chrome 120.0.0.0,,,18-01-2024 10:19:49,18-01-2024 10:19:49,0.394s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_347612""))",Chrome 120.0.0.0,,,18-01-2024 10:19:49,18-01-2024 10:19:49,0.410s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_6944f9""))",Chrome 120.0.0.0,,,18-01-2024 10:19:49,18-01-2024 10:19:50,0.420s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_b60667""))",Chrome 120.0.0.0,,,18-01-2024 10:19:50,18-01-2024 10:19:50,0.487s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_b60667_1""))",Chrome 120.0.0.0,,,18-01-2024 10:19:50,18-01-2024 10:19:51,0.453s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-13""))",Chrome 120.0.0.0,,,18-01-2024 10:19:51,18-01-2024 10:19:51,0.570s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-13_1""))",Chrome 120.0.0.0,,,18-01-2024 10:19:51,18-01-2024 10:19:52,0.586s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_2e3fcc""))",Chrome 120.0.0.0,,,18-01-2024 10:19:52,18-01-2024 10:19:52,0.450s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_2e3fcc_1""))",Chrome 120.0.0.0,,,18-01-2024 10:19:52,18-01-2024 10:19:53,0.697s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_77482d""))",Chrome 120.0.0.0,,,18-01-2024 10:19:53,18-01-2024 10:19:54,0.635s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-15""))",Chrome 120.0.0.0,,,18-01-2024 10:19:54,18-01-2024 10:19:54,0.588s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-16""))",Chrome 120.0.0.0,,,18-01-2024 10:19:54,18-01-2024 10:19:55,0.654s,PASSED
"click(findTestObject(""Object Repository/Page_Campaign_CAC_Ascending_Decending/Page_/div_mat-sort-header-stem ng-tns-c99-16_1""))",Chrome 120.0.0.0,,,18-01-2024 10:19:55,18-01-2024 10:19:56,0.555s,PASSED
,,,,,,,
Test Cases/Campaign Report/test_campaign_cac_items_per_page,Chrome 120.0.0.0,,,18-01-2024 10:22:41,18-01-2024 10:22:42,0.634s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Items_per_page""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:22:41,18-01-2024 10:22:42,0.613s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_camapign_conversions_tab,Chrome 120.0.0.0,,,18-01-2024 10:22:43,18-01-2024 10:22:43,0.171s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Conversions_Tab/Page_/div_Campaign Conversions""), ""Campaign Conversions"")",Chrome 120.0.0.0,,,18-01-2024 10:22:43,18-01-2024 10:22:43,0.058s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_Conversions_Tab/Page_/div_Campaign Conversions""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:22:43,18-01-2024 10:22:43,0.039s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Tab/Page_/div_Campaign Conversions""))",Chrome 120.0.0.0,,,18-01-2024 10:22:43,18-01-2024 10:22:43,0.062s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_calender,Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.418s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/div_Campaign Conversions""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.049s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/svg_mat-datepicker-toggle-default-icon ng-s_f1b13c""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.039s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/button_mat-focus-indicator mat-calendar-pre_09dfc7""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.048s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/button_mat-focus-indicator mat-calendar-pre_09dfc7""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.049s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/button_mat-focus-indicator mat-calendar-pre_09dfc7""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.052s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/button_mat-focus-indicator mat-calendar-pre_09dfc7""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.052s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/div_1""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.056s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversion_Calender/Page_/div_30""))",Chrome 120.0.0.0,,,18-01-2024 10:22:44,18-01-2024 10:22:44,0.046s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_verify_channel,Chrome 120.0.0.0,,,18-01-2024 10:22:46,18-01-2024 10:22:46,0.379s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Channel/Page_/div_Select Channel""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:22:46,18-01-2024 10:22:46,0.052s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Channel/Page_/div_Select Channel""), ""Select Channel"")",Chrome 120.0.0.0,,,18-01-2024 10:22:46,18-01-2024 10:22:46,0.067s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Channel/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:22:46,18-01-2024 10:22:46,0.058s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Channel_dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:22:46,18-01-2024 10:22:46,0.193s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_select_channel_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:23:03,18-01-2024 10:23:06,2.564s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Select_Channel_dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:03,18-01-2024 10:23:06,2.545s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_verify_businessline,Chrome 120.0.0.0,,,18-01-2024 10:23:07,18-01-2024 10:23:08,0.728s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Businessline/Page_/div_Select Businessline""), ""Select Businessline"")",Chrome 120.0.0.0,,,18-01-2024 10:23:07,18-01-2024 10:23:07,0.094s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Businessline/Page_/div_Select Businessline""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:23:07,18-01-2024 10:23:07,0.091s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Businessline/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:07,18-01-2024 10:23:07,0.181s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Businessline_dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:07,18-01-2024 10:23:08,0.342s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_select_businessline_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:23:16,18-01-2024 10:23:18,2.321s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Select_Businessline_Dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:16,18-01-2024 10:23:18,2.302s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_verify_status,Chrome 120.0.0.0,,,18-01-2024 10:23:25,18-01-2024 10:23:28,2.354s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Status/Page_/div_Select Campaign Status""), ""Select Campaign Status"")",Chrome 120.0.0.0,,,18-01-2024 10:23:25,18-01-2024 10:23:25,0.051s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Status/Page_/div_Select Campaign Status""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:23:25,18-01-2024 10:23:25,0.036s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Status/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:25,18-01-2024 10:23:25,0.067s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Campaign_status_dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:25,18-01-2024 10:23:28,2.186s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_select_status_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.391s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.055s,FAILED
"click(findTestObject(""Page_Select_Status_Dropdown/Page_/div_ACTIVE""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.043s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.050s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_COMPLETED""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.043s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.051s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_DRAFT""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.039s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.050s,FAILED
"click(findTestObject(""Object Repository/Page_Campaign_Conversions_Select_Dropdown/Page_/span_PAUSED""))",Chrome 120.0.0.0,,,18-01-2024 10:23:29,18-01-2024 10:23:29,0.044s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_verify_name,Chrome 120.0.0.0,,,18-01-2024 10:23:34,18-01-2024 10:23:34,0.427s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Name/Page_/input_text""), """")",Chrome 120.0.0.0,,,18-01-2024 10:23:34,18-01-2024 10:23:34,0.079s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Conversions_Verify_Name/Page_/span_ng-arrow-wrapper""))",Chrome 120.0.0.0,,,18-01-2024 10:23:34,18-01-2024 10:23:34,0.062s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Campaign_Name_Dropdown_verify""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:34,18-01-2024 10:23:34,0.265s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_conversions_select_name_dropdown,Chrome 120.0.0.0,,,18-01-2024 10:23:43,18-01-2024 10:23:47,4.011s,FAILED
"callTestCase(findTestCase(""Reusable_Functions/Select_Name_Dropdown""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 10:23:43,18-01-2024 10:23:47,3.987s,FAILED
,,,,,,,
Test Cases/Campaign Report/test_campaign_metrics_tab,Chrome 120.0.0.0,,,18-01-2024 10:23:54,18-01-2024 10:23:56,2.357s,FAILED
"verifyElementText(findTestObject(""Object Repository/Page_Campaign_Metrics_Tab/Page_/div_Campaign Metrics""), ""Campaign Metrics"")",Chrome 120.0.0.0,,,18-01-2024 10:23:54,18-01-2024 10:23:54,0.116s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/Page_Campaign_Metrics_Tab/Page_/div_Campaign Metrics""), 0)",Chrome 120.0.0.0,,,18-01-2024 10:23:54,18-01-2024 10:23:54,0.067s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/Page_Campaign_Metrics_Tab/Page_/div_Campaign Metrics""))",Chrome 120.0.0.0,,,18-01-2024 10:23:54,18-01-2024 10:23:54,0.062s,FAILED
